"nama","kategori_usaha","kategori_grup","kecamatan","alamat","rating","rating_kategori","jumlah_ulasan","popularitas","skor_potensi","label_kelayakan","latitude","longitude","telepon","website","foto_url","keyword","tanggal"
"Rumah Makan & Seafood New Losari","Restoran Sulawesi Selatan","Kuliner & Minuman","Mariso","Jl. Gagak No.8, Lette, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125",4.5,"Sangat Baik",1.1,"Baru",56.8,"Layak",-5.1494536,119.4132103,"0823-9539-7664",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAH94rGl_9ZioCsmHibhFSdQfPv38KgGAvPqyuoPk8WaRPvS63YJJ1DypCA797VQdvTeG3vEq0lfustKQOM5QGvD_5pZycfSv4t0unGEoVEv-OQrKnFpeAo9csPq1b3kPd1prkAT=w800-h600-k-no","warung makan Mariso Makassar","2026-05-04"
"Sop Konro Bawakaraeng","Restoran Sulawesi Selatan","Kuliner & Minuman","Mariso","Jl. G. Bawakaraeng No.105, Wajo Baru, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90151",4.5,"Sangat Baik",1.115,"Baru",56.8,"Layak",-5.1347059,119.4221855,NA,NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQ8z1UPSS-xenvq6ANMwqAjwWhzh6vc2IJ5bhC8alxDPQtmOI13arz_sKYlIhXCgF8UeMqEkcmnCcXyKbKdiaA6AiObDL6ZXPNtoyUObba4A_giVIsI5EQRlAHOxHwApAgXXI_raGQ-Uw=w800-h600-k-no","sup konro Mariso Makassar","2026-05-05"
"Mie Titi Sulawesi","Restoran Sulawesi Selatan","Kuliner & Minuman","Mariso","VC96+MR5 Mie titi, Jl. Irian, Pattunuang, Kec. Wajo, Kota Makassar, Sulawesi Selatan 90164",4.4,"Baik",1.468,"Baru",56.2,"Layak",-5.1308622,119.4121116,NA,NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvcAOrhLQ-G2eZQuLHQplHa4TS6TA39Kf57CqC8tWEHOlg1cQYn3wwZLfzwGz0LNckdaaN5tKwi_X3Qzd3pXCdhViqJosS1wVQvusWzvdAiHdnnkR4vyRyQqoSKJ-bjjF9zxnBlnc_9J8U=w800-h600-k-no","mie titi Mariso Makassar","2026-05-05"
"Ayam Geprek Ceria","Kedai Sarapan & Makan Siang","Kuliner & Minuman","Mariso","RCX6+F5H, Jl. Garuda, Kunjung Mae, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90113",4.7,"Sangat Baik",0,"Tidak Ada Ulasan",55.5,"Layak",NA,NA,"0882-1240-4022",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwWMkWN2E8a9MIjUI7q-fks2gnqq9pX5qg1U7wN8EHv_YfUcRndgxW4lDA8Rvsyn_awkBCpaf09t6rXuyhMjBl9HzkJTFUSZLM1vfq9ECF5lZUxFZqBXkrpPyvNPFsaKGdrb2k=w800-h600-k-no","ayam geprek Mariso Makassar","2026-05-04"
"Es pallu butung mami","Toko Makanan","Kuliner & Minuman","Mariso","Pattiro, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 92172",4.7,"Sangat Baik",0,"Tidak Ada Ulasan",55.5,"Layak",-5.1615828,119.4359281,"0821-8718-1256",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvwnIzwqVoYKRv1sRXzy9MWydfNOjc54LBzNNRENe71Xe3AR2dLSOXDf4sCJZh_OYZjKcZDZ2Dg-_TZyyOoqdjJz-ySEk_C8-eIdiJO5gr96M0WxFw2EDZBSIS4LVjWE55Uihv=w800-h600-k-no","es pallu butung Mariso Makassar","2026-05-05"
"Guru","Jasa Les Privat","Kuliner & Minuman","Mariso","RCV5+R3G, Panambungan, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125",4.7,"Sangat Baik",0,"Tidak Ada Ulasan",55.5,"Layak",NA,NA,NA,NA,NA,"les privat Mariso Makassar","2026-05-05"
"Konro","Restoran","Kuliner & Minuman","Mariso","Dekat Sekretariat POBSI (Bilyar, Jl. Sungai kelara No.24, Pisang Utara, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90116",4.7,"Sangat Baik",0,"Tidak Ada Ulasan",55.5,"Layak",NA,NA,"0858-3211-1423",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3mJhhRrG2TTSwUREVSJ6VQLf_hizrF6hgi5eY6exkDyjUfsMDcwxi7JAK4-2Dgtg9L_n8VTcOKH0RoTO3K7Km9fy_tiv5ndhZataSX2yhLObw4IUTKA9vOEsB2AE0sN1_SWWv_w=w800-h600-k-no","konro Mariso Makassar","2026-05-04"
"Mas poer kudus kitchen, Nasi goreng Makassar","Warung nasi","Kuliner & Minuman","Mariso","Lrg. 7 No.7 B, Mariso, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90122",4.7,"Sangat Baik",0,"Tidak Ada Ulasan",55.5,"Layak",-5.1605563,119.4129229,"0822-2333-0377","wa.me","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9lmRFHCEijU1TBScQnpiEwKm6BeIuriGezk4HeSrE-3d4hWk4roMhMAWVupTAsTedeWJeqQwOnv-P4vgMfSPjrlCljxDvh3G1xqkwm9mBMkztX8P1OZzAB-ay6gE8fQC6VJI6=w800-h600-k-no","nasi goreng Mariso Makassar","2026-05-04"
"Pallubasa awi & ikan bakar","Restoran","Kuliner & Minuman","Mariso","Jl. Stadion No.3, Mario, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90122",4.7,"Sangat Baik",0,"Tidak Ada Ulasan",55.5,"Layak",-5.1576549,119.4376873,NA,NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbcu6SHqB2xatbN3beaFxNQiizJzlQ4Pyq5Z2HYzdP5gq_OFjCdJd_85qUZvedF-N-Zb4yLKxa1La5LtE67SjzXp9-0ke-EZJeTGHGrAuw81yQXNs6zlL5y8QE934u08XMWUTcTg=w800-h600-k-no","ikan bakar Mariso Makassar","2026-05-05"
"Rara Les Privat","Jasa Les Privat","Kuliner & Minuman","Mariso","Jl. Flamboyan Barat No.12, Mattoangin, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90121",4.7,"Sangat Baik",0,"Tidak Ada Ulasan",55.5,"Layak",-5.1594162,119.4059436,NA,NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEYeaeKy6W2kiEkLPRffvVeZzNVc2d6zypW2fmoNj41gYPle6Tx3t2faKJC46pn_SCviy68NVwZNdK7hnybVHDp5-MpinkP4Xto7tGFdm_pWT2KDo-dSvoDW8byabUZF8_2c7M=w800-h600-k-no","les privat Mariso Makassar","2026-05-05"
"Rumah Akal Bimbingan Belajar & Matematika","Jasa Les Privat","Kuliner & Minuman","Mariso","Jl. Pajonga Dg. Ngalle No.67, Kp. Buyang, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90121",4.7,"Sangat Baik",0,"Tidak Ada Ulasan",55.5,"Layak",-5.1612057,119.4116547,"0853-9881-4499",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEnlWUDvk1jhzme8kWLMdNBamL8X1QM5ZCvnG7wJrGydeqsHxMoE7kTfssG5Sm5Z7t-M39bgcTwly12JsdcSQY2uR2JkaFatHrQGvfA_Pv53VjisW0OMlrZEnrFBiF8MBq3_bMF=w800-h600-k-no","les privat Mariso Makassar","2026-05-05"
"Tutor Tika (Les Privat SD - English Medium and IGCSE/AS Level Biology)","Jasa Les Privat","Kuliner & Minuman","Mariso",NA,4.7,"Sangat Baik",0,"Tidak Ada Ulasan",55.5,"Layak",NA,NA,"0851-5674-5870","tikaleh.wixsite.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKA0wInzlc_UtkwzX7_tUj2ZBjcy22fefwaVx3ope6KGfrMAFA2ICKrdhjaXLXhSyOmgbBV3Sj_8vULnV00cGkzcTU1ytn_rTuHzgbR5r6LUbnZF7493DRc3TfQAUFMLl-DyRfxXskkZf_=w800-h600-k-no","les privat Mariso Makassar","2026-05-05"
"Jalangkotesiip","Restoran","Kuliner & Minuman","Mariso","Jl. Let. Jend. Mappaoddang No.24, RW.03, Bongaya, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90133",3.3,"Kurang",35,"Cukup Dikenal",55.3,"Layak",-5.1627345,119.4257395,"0819-1314-3646",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMOy4-I7GkS7Cd7j0bg0qHm9xtl4m5kdliEoc8luVKj0VyljxChf0OImZuLiAsp0Vx_w4eANwyKAFJJic5RS4Uyqthbbhp9SyWtYVeyhdZQHIiWv7kmfr0_Lw6NUi7BDBsnoi8aA=w800-h600-k-no","jalangkote Mariso Makassar","2026-05-05"
"Soto Betawi","Restoran Betawi","Kuliner & Minuman","Mariso","Jl. Veteran Utara No.288, Maradekaya, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90141",4.4,"Baik",1.052,"Baru",55.2,"Layak",NA,NA,"(0411) 3625504","soto-betawi.shop","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyHUVXlRGYYRy_97ZFkOikdHLnqi-y_bYyCs1Iw9BBgDLdfuO9DJTXf66uQ2bQtfLa7ZYhjPLWGl5oNc0Iw_Yx9W6EH7B1qfvi1IwOfTUhCJjNnSH5HgcD1xuMRuCNN6tw1e4=w800-h600-k-no","soto Mariso Makassar","2026-05-04"
"Coto Abah 02","Restoran Sulawesi Selatan","Kuliner & Minuman","Mariso","Jl. Mirah Seruni No.23, Pandang, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",4.4,"Baik",1.047,"Baru",55.1,"Layak",-5.1591672,119.4495717,"0852-5555-9828","instagram.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAENqGLcZ8qHJJGH0pQI0mgwyJdwqJDi4SDqpIk_ZnfW6A9pjjY_Y_lj5ZCW_9aW0EYsvBmruDYeytJHBouIbtixu3oxqWVnJWPQjBA6ZgPjkT1h1TfiSwQ9QaDqQ0eV8AgGaETBqJW3QYKl=w800-h600-k-no","soto Mariso Makassar","2026-05-04"
"Burger Bangor Ujung Pandang","Restoran","Kuliner & Minuman","Mariso","Jl. Andi Tonro No.7, Pa'baeng-Baeng, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90221",3.2,"Kurang",44,"Cukup Dikenal",55,"Layak",-5.1720323,119.4265665,"0851-6163-0851","instagram.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-tr3FXsR4wFEStbGccKtQx9ega4kCalSw0ucC2O4gsnUrmhTS6OduAizzYMq0kyBKAevuOnElcqt3Syh6ZydThU0_fkSs92yVvitkqC1xiKzxvawAmk1GnYIiObpDuTDNWknR6mq7Tp0q=w800-h600-k-no","burger Mariso Makassar","2026-05-04"
"Ayam geprek","Rumah Makan","Kuliner & Minuman","Mariso","Sudiang, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90112",4,"Baik",1,"Baru",49,"Cukup Layak",NA,NA,"0887-6318-313",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwWMkWN2E8a9MIjUI7q-fks2gnqq9pX5qg1U7wN8EHv_YfUcRndgxW4lDA8Rvsyn_awkBCpaf09t6rXuyhMjBl9HzkJTFUSZLM1vfq9ECF5lZUxFZqBXkrpPyvNPFsaKGdrb2k=w800-h600-k-no","ayam geprek Mariso Makassar","2026-05-04"
"Soto Banjar Uma Siti","Restoran soto","Kuliner & Minuman","Mariso","RCQX+CHG, Jalan Pengayoman Komp Pasar Segar Kampung Kuliner ,Pandang,Panakkukang, Pandang, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90217",4,"Baik",1,"Baru",49,"Cukup Layak",-5.1614431,119.4489589,"0812-4849-3577",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAG5enaGnThrT_a9KUqGHmGOysBNyatjUIGyhYcmpGVN1N3AdjEEkS3V3YHH7gG8Vjn-0rTXCWdCjQol7C-ySHvXMUora6Q9LDHOqzdQkoBXqoGY9eCfdM01yO_R1JoYusBjrySu=w800-h600-k-no","soto Mariso Makassar","2026-05-04"
"Jus buah Chacha","Kedai Jus","Kuliner & Minuman","Mariso","Jl. DR. Ratulangi No.59, Bonto Biraeng, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90125",2.8,"Buruk",33,"Cukup Dikenal",47.4,"Cukup Layak",-5.1580027,119.4169506,"0822-5885-8878",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGaRIzxBYxxWHT4BweFc4CRLmz3JyY7Uaw2jqjX62NcLdC2EdaLrvxDktPGSbm4w-AzYSUo5SJ2e6j4D5vY4luugJhcRvfY4XbjPlpE8BHdTsPecRxms4ZYFxVhnHdRgCccAvfjaQ=w800-h600-k-no","jus buah Mariso Makassar","2026-05-04"
"Ayam Geprek Mba Cici","Restoran Masakan Ayam","Kuliner & Minuman","Mariso","RCJ4+2RH, Tamarunang, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90121",3.5,"Cukup",2,"Baru",43.9,"Cukup Layak",-5.1699477,119.4071234,"0853-9495-6103",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwWMkWN2E8a9MIjUI7q-fks2gnqq9pX5qg1U7wN8EHv_YfUcRndgxW4lDA8Rvsyn_awkBCpaf09t6rXuyhMjBl9HzkJTFUSZLM1vfq9ECF5lZUxFZqBXkrpPyvNPFsaKGdrb2k=w800-h600-k-no","ayam geprek Mariso Makassar","2026-05-04"
"Sop & Coto Daeng Nusantara","Restoran Sulawesi Selatan","Kuliner & Minuman","Mariso","Jl. Boulevard No.8, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",3,"Kurang",3,"Baru",38,"Cukup Layak",-5.1553547,119.4394287,"0811-8114-576",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbeGNJZ0czUjGJWXMspSESYlvSkzv_ii92v1gybt0_IkXuDn3JUTUxFdFXfk49Iy4eGzMpTEBweYSclPiwH-9zu9O1XYL8hER6a5VkthPTtfuHMFVYfunOTsBebUD4TpWRMJA-=w800-h600-k-no","sup konro Mariso Makassar","2026-05-05"
"Days Pengayoman","Kedai Hidangan Penutup","Lainnya","Mariso","Kode Pos 90231, Jl. Pengayoman No.21B Ruko F9, RT.001/RW.03, Masale, Panakkukang, Makassar City, South Sulawesi 90231",5,"Sangat Baik",611,"Sangat Populer",97.2,"Sangat Layak",-5.1584964,119.4407295,"0812-209-994",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFoQESqLMxfQ-fYVSOUO0qC4OCdGxI0zcL6-U9up0rQ0glxn9Y33FfzKYb2tbDZdNR3AxTyMUPF-hTIjzXzI3cxllyOG1MIoxUds5Tl1lI3PVrkf5FegNk8bbsOoh_Nn4D-RzhzEwjCjZB=w800-h600-k-no","dessert Mariso Makassar","2026-05-04"
"Breaktime Pengayoman","Terapis Fisik","Lainnya","Mariso","Jl. Pengayoman, Pandang, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",5,"Sangat Baik",447,"Populer",95.4,"Sangat Layak",-5.160345,119.4490309,"0822-2726-2957",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrtNqgr_KKvsh6-_f2utgU8OZx3BVjKUJfXhJ90XzJVfnKQtCQdMIDOcGlVIHJqs2tNjZlxR-QcMwMYsLyjjf9m6LQd2qI0e46dhm9tIFzSJ5sdMW_myYnTWeXVA6WyN87RZQ=w800-h600-k-no","spa Mariso Makassar","2026-05-05"
"QnC Laundry Toddopuli","Layanan Binatu","Lainnya","Mariso","Jl. Toddopuli Raya No.8, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4.8,"Sangat Baik",731,"Sangat Populer",95.2,"Sangat Layak",-5.1667266,119.4490742,"0817-551-585","qnclaundry.net","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVeRbjZO-H-GnM20UdecsK4C6eCanVbI-HYLW8-zG0IZE6LbIJTx0Gb0P22MqAfQo5rMwc5Pe7suqStOG_PFm_xCOIT2VBE38o70VFxFkZkT-VewR-jLzBw9rzJUB-zGNpVT9f=w800-h600-k-no","laundry Mariso Makassar","2026-05-05"
"Optik Kacamata SFI Makassar mines, silinder, progresif, plus, photocromic, bluecromic, anti radiasi, blueray, Sunglasses","Ahli Kacamata","Lainnya","Mariso","DEPAN RUMAH SAKIT FAISAL, Jl. RSI Faisal, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4.9,"Sangat Baik",552,"Sangat Populer",95.1,"Sangat Layak",-5.1624185,119.4333365,"0851-2255-9139","instagram.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpPzl8kkfMkw2QUUJFmVEQchTXQtrnSe0Hy2hsSAT4lyNKEsWZ4BOf-zS8kDG8G-D3CdZzSSqT-Si4h1Ou7kJA8p21SsGv4h8zyMAIT09Qt4joAJsaqQ2QWDzDowjELNhC5P3TIB3H1Gc=w800-h600-k-no","optik Mariso Makassar","2026-05-05"
"Seori Self Photo Studio Makassar","Studio Fotografi","Lainnya","Mariso","Kawasan Business Park CPi, Ruko Centre Point of Indonesia, Blok C5/03, Maccini Sombala, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224",5,"Sangat Baik",407,"Populer",94.8,"Sangat Layak",-5.1492196,119.3971454,NA,"instagram.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQsCKmEL5o83AeYV0_Qc1dmh_x59lyP-HVYuTrGsSDV7_ImRJ1-NwzeTTjuhHA1ynIFuB3VL4aqU63xfD-lTHzCM71rJHd8OcLuJsjGNbuto2Ov3fpxr4YsdnC7vNNkPL4m9D3=w800-h600-k-no","foto studio Mariso Makassar","2026-05-05"
"De WAVE Family Massage & Reflexology Makassar","Terapis Pijat","Lainnya","Mariso","Jl. Amirullah No.4, Maricaya Sel., Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90142",4.8,"Sangat Baik",627,"Sangat Populer",94.3,"Sangat Layak",-5.1524651,119.4198822,"0823-4999-5588","dewave.id","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_Xi2omjvMsy3d_MCCNrm_3RNnVjfS2-Ku2ZqJ_4HJmwOPX25v-xwoRW1f0pgnS40nS8BlNIy1_s7qpE4YNCskTUsWSCQlmGA2b5f1ZL_JQ06jkWN9xmY7Qnn7Cnm5zyHCfJhO=w800-h600-k-no","spa Mariso Makassar","2026-05-05"
"Ganesha Operation Pengayoman","Pusat Belajar","Lainnya","Mariso","Komp, Ruko Alfa, Jl. Pengayoman No.11, Pandang, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",5,"Sangat Baik",359,"Populer",94.1,"Sangat Layak",-5.1608399,119.4504894,"0811-2386-102","ganeshaoperation.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJb_AEev3nF1ZdDfRN5RMIysVjLBlIkS0tIqcYc6u_6nxlmERSDyLTGxznN2YVnreOYaEfQ8shtQOnbIfBhmN8bQoZS1_ffXEoMmvbFqZlEkHjwlOc4w0nQeNNoghgj6wOcltiupCTaV-t=w800-h600-k-no","bimbel Mariso Makassar","2026-05-05"
"Amigoo Makassar","Grosir Perlengkapan Rumah Tangga","Lainnya","Mariso","Jl. Galangan Kapal No.22, Kaluku Bodoa, Kec. Tallo, Kota Makassar, Sulawesi Selatan 90212",4.7,"Sangat Baik",651,"Sangat Populer",93,"Sangat Layak",-5.11469,119.4311524,"0821-4219-8787","makassar.amigoo.id","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8Q8B-pze6R3AZk_f5xci6lemhDXLjxNyIeXmGmSXhA4WVNS5faU3D-Z_d3nRA5je4C_QvZASoBaRS3u3S-UFqcS-NzgHwDNhpUqfDKK4K0dZnQMXc8dB2zf49EsUDXrMTgs_M7Q=w800-h600-k-no","toko peralatan rumah Mariso Makassar","2026-05-05"
"Iwata Store","Grosir perlengkapan rumah tangga","Lainnya","Mariso","Jl. Bulu Kunyi No.8B, Maricaya Baru, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90142",4.8,"Sangat Baik",403,"Populer",91.8,"Sangat Layak",-5.14692,119.4212426,"0812-4392-9806","wa.me","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFiYaaWnpubZ2Yo3vrbAXwhxHJt8f5TPNII_4YF92NkykmClE9wBzijMcGzTi0GCUu6DlV1ULqG3encrAhp5wssJLzKy66EdqtJlajEeuL-QWqArEu3Dc3tHBBXChS3lyev3hko1g=w800-h600-k-no","toko peralatan rumah Mariso Makassar","2026-05-05"
"Office PTC indonesia (Makassar)","Kantor Perusahaan","Lainnya","Mariso","Jl. A. P. Pettarani VII No.22b, Tamamaung, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",4.9,"Sangat Baik",316,"Populer",91.8,"Sangat Layak",-5.145039,119.4401497,"0853-9425-2941","ptcindonesia.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1MoGU6c7vSRq4TMiFK4k0TqwbYFwFSGszaP1EpqMrazZGgwsFEUoACVqo4M9JEVSEeeLy_jK72sLSLJbb5c2AZ70q_aRMuUJ7gGF7iuLJXbjilfbw3bcEYstzC2TcLFqj2W2CHw=w800-h600-k-no","kursus komputer Mariso Makassar","2026-05-05"
"GLOWLIY AESTHETIC CLINIC MAKASSAR","Ahli estetika","Lainnya","Mariso","Jl. Lanto Dg. Pasewang No.18, Maricaya Sel., Kec. Makassar, Kota Makassar, Sulawesi Selatan 90142",5,"Sangat Baik",229,"Populer",91.5,"Sangat Layak",-5.1522117,119.4196892,"0851-1761-6143","glowliy.id","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLADzXwfuao9yP7e7LYg6SIYWdaDbkPG2nzzvyIqEK2SKeex0p-yrQW2eMxGlSZgfPVIZSymjtGLdJhxbiy__ntr_4XsiNn1Ouvb-sBFh94rxdYxBYxw1sjUNMullLXtBFT7uDnpgWuLIY=w800-h600-k-no","klinik kecantikan Mariso Makassar","2026-05-05"
"QnC Laundry Boulevard","Layanan Binatu","Lainnya","Mariso","Jl. Topaz Raya Blok G, Masale, Panakkukang, Makassar City, South Sulawesi 90231",4.7,"Sangat Baik",439,"Populer",90.7,"Sangat Layak",-5.154571,119.4405267,"0895-2627-1565","qnclaundry.net","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH48mexxp9i94-vbANjr_0lNzz2G6x8BxyIwuf9FpnuInJkB13mY7_xZJa9oTDzXZBBvKLnDDPk8HOUhuY1EgNFiS3odNpJfT1zO36DZWGNA9aQym9biMm1f3QwqJEjUbW13PVJ=w800-h600-k-no","laundry Mariso Makassar","2026-05-05"
"Private renang (Anging Mammiri Swimming Club","Instruktur Renang","Lainnya","Mariso","Unnamed Road, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",5,"Sangat Baik",164,"Populer",89.6,"Sangat Layak",-5.1776967,119.4565875,"0821-9117-8887",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHbKl7WM7WBkkBieSjX7szyjM7GNgzdznDtKdW8CsF_8DL8uc5CnyJR90URJSc-nAiDixSRAPmBJKekDdDzs3_2BKaMNvoGaLU5NcV7Z9FqJuQOdpCV5e5whVDnr95pZI8-_wJ=w800-h600-k-no","kolam renang Mariso Makassar","2026-05-05"
"Castle Studio - SelfPhoto","Studio Foto","Lainnya","Mariso","Jl. Komp.hartaco Blok.ii A No.35, RT.001/RW.06, Parang Tambung, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224",4.8,"Sangat Baik",267,"Populer",89.4,"Sangat Layak",-5.184869,119.4185583,"0857-7425-1252",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPdHpeMgAgJGNvHyxPifC-LOHXZPr1lz-N-6FfnpvkGKlK9QdwGqFDD45onF__W4Zgwy45qGyUYsk9CQdZnxT8IkwzBLwwPPd0_8RkAKv4Mwz8px0PwDqOru7QSM7CKA3IwWof=w800-h600-k-no","foto studio Mariso Makassar","2026-05-05"
"PT. ASIA IMAN WISATA - Travel Haji dan Umrah Makassar Indonesia","Biro Perjalanan dan Wisata","Lainnya","Mariso","Ruko New Zamrud, Jl. A. P. Pettarani No.11 Blok D, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5,"Sangat Baik",159,"Populer",89.4,"Sangat Layak",-5.159005,119.4370937,"(0411) 8960169","umroh.asiaimanwisata.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAXnQiT19bSrqkREPLyY5SyK9eE52zZXE3ENhp_lWWkY3cn4MiJROH11enXAXtjCIa0082Whf9lvqRIDVg4YQxlLJzWBawNj74fu8MaeQaUhqdUXUeXmU7Ddl54Xn1fmmJbTzBxg=w800-h600-k-no","travel agent Mariso Makassar","2026-05-05"
"TK Khalifah Makassar 3","Taman Kanak-kanak","Lainnya","Mariso","Jl. RSI Faisal X No.2, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5,"Sangat Baik",148,"Populer",89,"Sangat Layak",-5.165134,119.433968,"0812-2779-9739","bit.ly","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtxct5WoAuxafkjew7THzUHAgy1VP3Yff1aSlg4RyEz4ajVLa0VvGwqtn9ii-hA1zmCFERKicp5cLscrTaDOoLuboVrCsHwVinpaKO5mhkuOeNgy0g_AtOY9v0-D_lb-mpR-77=w800-h600-k-no","taman kanak kanak Mariso Makassar","2026-05-05"
"MUBARAK Tour And Travel - Tiket Pesawat & Tiket Kapal Laut | Paket Tour Wisata | Rental Mobil Makassar","Biro Perjalanan dan Wisata","Lainnya","Mariso","Jl. Opu Daeng Risadju No.29, Kunjung Mae, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125",4.9,"Sangat Baik",176,"Populer",88.5,"Sangat Layak",-5.1500774,119.4764049,"0811-444-858","lionparcel.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLXtvwLO1fVFyE0Zb19KwMdUKlIVmNYuHDoXLg-x9oqB7g8979km6SwCgdrxos2HAb75HdsdPvhWya1U6yFbFgt7F1qfDHZCigF81K28V-lyOmSbEbhGT6IjKk0j-If65Ostu6V-9KHfk=w800-h600-k-no","travel agent Mariso Makassar","2026-05-05"
"Elegant Photography","Studio Fotografi","Lainnya","Mariso","JL. Kakatua II/3, Parang, Pa'batong, Mamajang, Makassar City, South Sulawesi 90122",4.4,"Baik",641,"Sangat Populer",88.4,"Sangat Layak",-5.1623423,119.4160949,"(0411) 850001",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHVPZJuiplVcS9rC8MMM20sR8hxXSjmqKMEVVc9pORne9ar9kYi5qDzoGX6m_H6v3LH8UP7FB08DzUmErYTiFyzV7dgds4CmIVpYSZHf0AocLAejzX6oVQZa0AK6GKMhuoDRXqFApUZS6nN=w800-h600-k-no","foto studio Mariso Makassar","2026-05-05"
"Elegant Photography","Studio Fotografi","Lainnya","Mariso","Jl. Sultan Hasanuddin No.79, Sawerigading, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90113",4.4,"Baik",641,"Sangat Populer",88.4,"Sangat Layak",-5.1623423,119.4160949,"0821-8833-1917",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpTFaUqIVD9dI77PQ1HWD5q7Vm8wuSHtTy7RzKGQeJm5RDtgBx0EczMgFNShmse4edma_kmSwhCwvxa1VckOsTovGw8R25iSOXXp090FV1NtdfIXBMZxAIFJ3AmFdv6hN_WH9m4fskFsmT=w800-h600-k-no","foto studio Mariso Makassar","2026-05-05"
